X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,COMMUNITY,POSTAL_CODE,OBJECTID
-82.4523851,42.8872398,321016591,9312031,Shoppers Drug Mart 1034,420 Lyndock Street,,Corunna,N0N1G0,2364385
-79.254554,42.8862877,321016983,9626318,My Pharmacy,A2-111 Clarence Street,,Port Colborne,L3K3G2,2345697
-79.2530265,42.8862694,321016425,9163479,Shoppers Drug Mart #788,77 Clarence Street,,Port Colborne,L3K3G2,2358801
-79.2529746,42.8852885,321012525,3489736,Boggio Pharmacy Ltd,200 Catharine Street,,Port Colbourne,L3K4K8,2431025
-79.0522612,42.8833211,321012447,3316432,Brodie's Drug Store,315 Ridge Road North,,Ridgeway,L0S1N0,2373921
-79.0522633,42.883172,321011460,1028435,Boggio & Edwards Ridgeway IDA,307 Ridge Road North,,Ridgeway,L0S1N0,2437105
-81.0884757,42.8827212,321017116,9712910,Belmont Pharmacy,14091 Belmont Road,Po Box 481,Belmont,N0L1B0,2401825
-82.1479856,42.8816486,321013088,4598992,Hogan Pharmacy,4177 Petrolia Line,,Petrolia,N0N1R0,2305537
-80.7451239,42.8782237,321017139,9730197,Tillsonburg Care IDA Pharmacy,1-594 Broadway Street,,Tillsonburg,N4G3S8,2324801
-82.1486928,42.8770617,321013624,5499793,Lambton Pharmacy,2-4130 Glenview Road,,Petrolia,N0N1R0,2290225
-79.0592544,42.8708048,321016835,9531795,Crystal Beach Pharmacy,2-3874 Rebstock Road,,Crystal Beach,L0S1B0,2264465
-80.7280211,42.8620484,321015030,7479114,Shoppers Drug Mart 1176,A-200 Broadway Street,,Tillsonburg,N4G5A7,2289329
-80.7279639,42.8614923,321012520,3479113,Wal-Mart Pharmacy,170 Broadway,,Tillsonburg,N4G5A8,2343409
-80.7288886,42.8610988,321013486,5279110,Coward Pharmacy Ltd.,165 Broadway Street,,Tillsonburg,N4G3P9,2388609
-80.725315,42.8594026,321017202,9767433,Tillsonburg Apothecary,33 Oxford Street,,Tillsonburg,N4G2G2,2404961
-80.4979489,42.856335,321011969,2118354,Roulston's Pharmacy,123 King Street,,Delhi,N4B1X9,2356385
-80.496944,42.8561567,321013213,4820117,Delhi Health Ctre Phmasave#651,105 Main Street,,Delhi,N4B2L8,2332129
-80.6912594,42.8557427,321015773,8446791,Tillsonburg Remedy's Rx,400 Simcoe Street,,Tillsonburg,N4G4X1,2317841
-80.4988505,42.8534737,321013219,4829074,Delhi Pharmasave #726,221 Main Street,,Delhi,N4B2M4,2307889
-80.295694,42.8509391,321012840,4155078,Drugstore Pharmacy #2818,125 Queensway East,,Simcoe,N3Y4M5,2443153
-80.2866339,42.8474374,321015680,833995,Wal-Mart Pharmacy,160 Queensway East,,Simcoe,N3Y0A8,2401425
-80.3079884,42.8472274,321013341,5038791,Shoppers Drug Mart #1159,470 Norfolk Street,,Simcoe,N3Y3P7,2347681
-80.2897386,42.8470632,321012632,3703638,Roulston's Pharmacy,65 Donly Drive North,,Simcoe,N3Y0C2,2440305
-80.3035919,42.8369265,321014266,644930,Roulston's Pharmacy,17 Norfolk Street South,,Simcoe,N3Y2V8,2432977
-80.3048877,42.8368544,321015883,8564118,Hope Pharmacy Simcoe,32 Robinson Street,,Simcoe,N3Y1W4,2289553
-80.3028508,42.8356921,321015874,8555798,Catp Water Street Pharmacy,25 Water Street,,Simcoe,N3Y1P8,2436225
-80.3106436,42.8349602,321012158,2632075,Clark's Phmsve763 W St Hlth Cn,216 West Street,,Simcoe,N3Y1S8,2340353
-80.2997528,42.8221092,321012157,2630996,Clark's Pharmasave,454 Norfolk Street South,,Simcoe,N3Y2X3,2322289
-81.4403,42.8201387,321015103,7569874,Pharmasave #9662,77 Anishinaabeg Drive,,Muncey,N0L1Y0,2409153
-81.8624916,42.8196656,321011495,10945,Alvinston Pharmacy,3231 River Street,,Alvinston,N0N1A0,2286801
-80.2221098,42.7946874,321016578,9301070,Willaert Pharmacy,102-87 Thompson Drive,,Port Dover,N0A1N4,2288049
-81.1669729,42.7938324,321016551,9275232,Medione St Thomas Pharmacy,114 Confederation Drive,,St Thomas,N5P3P4,2406641
-80.2049809,42.7880785,321012678,3819336,Roulston's Pharmacy,414 Main Street,,Port Dover,N0A1N0,2439121
-80.2037306,42.7870549,321017168,9743753,Hauser's Dover Apothecary,328 Main Street,,Port Dover,N0A1N0,2429761
-80.9821403,42.7853704,321015074,7530852,Drug Store Pharmacy #4132,657 John Street,,Aylmer,N5H3J1,2317105
-81.1760166,42.7851874,321012314,3013394,Shoppers Drug Mart #738,107 Edward Street,,St Thomas,N5P1Y8,2423265
-81.1720328,42.7807631,321013224,4838377,Wal-Mart Pharmacy,1063 Talbot Street Unit 60,,St Thomas,N5P1G4,2348113
-81.1700845,42.779905,321017089,9696938,Drugstore Pharmacy #551,50-1063 Talbot Street,,St Thomas,N5P1G4,2418465
-81.1950052,42.7792276,321012820,4120276,St Thomas Medical Pharmacy,475 Talbot Street,,St Thomas,N5P1C1,2263201
-81.1936517,42.7790508,321012215,276294,Yurek Pharmacy Limited,519 Talbot Street,,St Thomas,N5P1C3,2332097
-81.196878,42.7787856,321014669,7016917,Shoppers Drug Mart #1067,410 Talbot Street,,St Thomas,N5P1B9,2347729
-81.1601026,42.7761676,321012389,3190674,Pharmasave Elgin Mall,109-A-417 Wellington Street,,St Thomas,N5R5J5,2368033
-81.1751649,42.775214,321015468,8078037,First Ave Pharmacy,4-24 First Avenue,,St Thomas,N5R4M5,2351537
-81.1574285,42.7741153,321016043,8762216,Wellington Medical Pharmacy,101-460 Wellington Street,,St Thomas,N5R6H9,2444593
-80.9821499,42.7731959,321013135,4676933,Hills Pharmacy,35 Talbot Street East,,Aylmer,N5H1H3,2345889
-80.9945901,42.7728961,321015304,785733,Hills Clinic Pharmacy,420 Talbot Street West,,Aylmer,N5H1K9,2329953
-80.9827003,42.7727948,321011502,110784,Aylmer IDA Pharmacy,6 Talbot Street East,,Aylmer,N5H1H4,2318033
-81.1841335,42.7667477,321014602,6942990,Morgan Your Pharmacy,154 5th Avenue,,St Thomas,N5R4E7,2376737
-81.1964813,42.7641761,321014948,7369554,Elmdale Medical Pharmacy,25 Elm Street,,St. Thomas,N5R1H5,2344689
-81.1753767,42.7634732,321016286,9044438,Shoppers Drug Mart #969,204 First Avenue,,St Thomas,N5R4P5,2413521
-81.175965,42.7628181,321014947,7368074,Health Centre Pharmacy,230 First Avenue,,St Thomas,N5R4P5,2367601
-81.1973516,42.7622791,321016331,9081557,Sunset Pharmacy,4-188 Sunset Drive,,St Thomas,N5R3B9,2268561
-81.7123213,42.7494047,321016210,8952715,Glencoe Pharmacy,253 Main Street,,Glencoe,N0L1M0,2266785
-80.7777665,42.7482601,321011515,114628,Straffordville Pharmacy,1-9254 Plank Road,,Straffordville,N0J1Y0,2387825
-81.7107605,42.7480974,321016407,9145310,Pharmasave Glencoe Pharmacy,235A Main Street,,Glencoe,N0L1M0,2393473
-80.5784934,42.7426074,321016679,9378513,Langton Pharmacy,38 Queen Street,,Langton,N0E1G0,2289857
-81.3447288,42.7398307,321016741,9435596,Pharmasave-Shedden Pharmacy,35855 Talbot Line,,Shedden,N0L2E0,2263121
-81.2124165,42.666259,321012107,2501199,Highland Drug Mart,222 Colborne Street,,Port Stanley,N5L1C2,2399713
-81.5019806,42.6627986,321013861,5883154,Highland Pharmacy,172 Currie Road,,Dutton,N0L1J0,2430433
-80.8069274,42.6471089,321016421,9161676,Port Burwell Pharmacy,41 Robinson Street,,Port Burwell,N0J1T0,2313025
-81.8702267,42.6302917,321014311,6522211,Bothwell IDA Pharmacy,231 Main Street,,Bothwell,N0P1C0,2367857
-80.4502307,42.6238991,321013794,5770515,Port Rowan Parmasave,1024 Bay Street,Box 39,Port Rowan,N0E1M0,2347233
-81.6080422,42.6031145,321011521,115663,West Elgin Pharmacy,175 Main Street,,West Lorne,N0L2P0,2417329
-82.3837788,42.5954506,321012023,22460,Hauser's Pharmacy,225 Nelson Street,,Wallaceburg,N8A4G5,2398065
-82.3840802,42.5943407,321014031,6115474,Rexall #1891,440 James Street,,Wallaceburg,N8A2N7,2268385
-82.3987819,42.5934923,321012560,3545872,Bmc Pharmacy,1430 Dufferin Avenue,Unit B,Wallaceburg,N8A2W5,2371521
-82.3938858,42.5932689,321013063,4550355,Wallaceburg Pharmacy,4-1044 Dufferin Avenue,,Wallaceburg,N8A2V8,2322673
-82.4763137,42.5913007,321015452,8061517,Family Health Pharmacy-Walpole,785 Tecumseh Road,,Wallaceburg,N8A4K9,2417889
-82.1797811,42.5901468,321012602,36302,Mactavish Pharmacy,480 St George Street,,Dresden,N0P1M0,2346689
-82.3862469,42.5880289,321016986,9628432,Shoppers Drug Mart #1036,30 Mcnaughton Avenue,,Wallaceburg,N8A1R9,2391265
-82.3853944,42.5850998,321014604,694476,Wal-Mart Pharmacy,60 Mcnaughton Avenue Unit 16,,Wallaceburg,N8A1R9,2349889
-81.9774935,42.5522466,321016160,8897232,Thamesville Pharmacy,28 Victoria Road,,Thamesville,N0P2K0,2329137
-81.8865693,42.4397105,321013293,4973078,Ridge Apothecary,22 Main Street East,P.O. Box 1028,Ridgetown,N0P2C0,2265441
-81.8874435,42.4386181,321012089,24271,Shoppers Drug Mart #1039,22 Main Street West,,Ridgetown,N0P2C0,2339169
-82.2187622,42.4339305,321016232,89790,Wal-Mart Pharmacy,881 St Clair Street,,Chatham,N7M5T7,2258305
-82.2180829,42.4323577,321011520,1153637,Drugstore Pharmacy #562,791 St Clair Street North,,Chatham,N7M5J7,2396689
-82.2162833,42.4293358,321013872,5905238,Medical Place Health Solutions,735 St Clair Street,,Chatham,N7L5J7,2428433
-82.2028798,42.4161301,321014717,7075158,Food Basics Pharmacy #523,448 St Clair Street,,Chatham,N7L3K5,2319297
-82.2015631,42.4150095,321014861,7249998,Shoppers Drug Mart #713,416 St. Clair Street,,Chatham,N7L3K5,2407041
-82.1991869,42.4147772,321014157,6286039,Rexall #8150,401 St Clair Street,,Chatham,N7L3K3,2424705
-82.2053855,42.4106887,321014287,6472391,Mcnaughton Pharmacy,2-180 Mcnaughton Avenue West,,Chatham,N7L4Z7,2297201
-82.1892452,42.4095874,321014200,6346634,Bmc Pharmacy,69B Grand Avenue East,,Chatham,N7L1V8,2409281
-82.1908167,42.4065874,321015481,809673,Medical Place Pharmacy,20 Emma Street,,Chatham,N7L5K5,2401393
-82.2145584,42.4054335,321014144,6262153,Rexall #8125,403 Mcnaughton Avenue West,,Chatham,N7L4K4,2449089
-82.1936321,42.40505,321015242,776912,Elston Pharmacy,80 Grand Avenue West,,Chatham,N7M5L9,2317761
-82.1838501,42.4042933,321015119,7593231,Chatham Centre Pharmacy,100 King Street West,,Chatham,N7M6A9,2443217
-82.2066899,42.4013666,321016287,9044553,Shoppers Drug Mart #1021,485 Grand Avenue West,,Chatham,N7L1C5,2364593
-82.1882842,42.3985336,321012675,3796878,Richmond Pharmacy,141 Richmond Street,,Chatham,N7M1P1,2368593
-82.1773924,42.3962144,321015433,8039758,Shoppers Drug Mart #1037,420 Queen Street,,Chatham,N7M2J2,2379153
-82.2052809,42.3908701,321014260,6443912,Chatham Pharmasave,125 Keil Drive South,,Chatham,N7M3H3,2291105
-82.166148,42.388656,321016552,9275599,Chatham Family Pharmacy,3-835 Queen Street,,Chatham,N7M2K5,2342545
-82.9486224,42.3395737,321012353,3105231,The Drive Pharmacy,7875 Riverside Drive,,Windsor,N8S1E1,2384465
-81.9972927,42.336198,321016335,9083797,Shoppers Drug Mart #1030,21 Chatham Street North,,Blenheim,N0P1A0,2341089
-81.9988345,42.3343596,321011463,1031494,Mcintyre IDA Pharmacy Ltd,49 Talbot Street West,,Blenheim,N0P1A0,2405617
-82.9433466,42.3339167,321013630,5508756,Shoppers Drug Mart #1102,7980 Menard Street,,Windsor,N8S1V9,2365153
-82.9393177,42.3335545,321015078,7536598,Valor Health Pharmacy,8424 Wyandotte Street East,,Windsor,N8S1T5,2341937
-82.9439945,42.3330923,321017242,9793878,Wyandotte Pharmacy,7885 Wyandotte Street East,,Windsor,N8S2S8,2417697
-82.9454094,42.3328989,321014696,70461,Riverside Pharmacare Drug Mart,7775 Wyandotte Street East,,Windsor,N8S1S6,2411985
-82.9697779,42.3282003,321012504,3428552,Health First Phcy Pharmachoice,5565 Wyandotte Street East,,Windsor,N8S4T9,2422257
-82.978464,42.3270245,321014726,7087715,Advantage Drug Mart,4900 Wyandotte Street East,,Windsor,N8Y1H7,2346609
-82.9786284,42.3262837,321016428,9164995,Shoppers Drug Mart #1113,4835 Wyandotte Street East,,Windsor,N8Y1H9,2427825
-82.9400155,42.3261204,321015995,8706634,Apollo Pharmacy,1169 Lauzon Road,,Windsor,N8S3M9,2286161
-83.0190852,42.3202279,321016708,9400999,Trillium Medical Pharmacy,3-1291 Wyandotte Street East,,Windsor,N9A3K6,2332241
-83.0380444,42.3192463,321013466,5225552,Yee Pharmacy Ltd.,165 Goyeau Street,,Windsor,N9A1G5,2331473
-83.0275317,42.3170575,321013257,4918156,Windsor River Pharmacy,2-671 Wyandotte Street East,,Windsor,N9A3J3,2297857
-83.0296793,42.3169207,321013356,5071316,City Centre Pharmacy,500 Wyandotte Street East,,Windsor,N9A3H9,2315825
-82.9321684,42.3166106,321011665,1351977,Wal-Mart Pharmacy,1950 Lauzon Road,,Windsor,N8R1A2,2261505
-82.980833,42.3165215,321017087,9695430,Apollo Pharmacy,4195 Seminole Street,,Windsor,N8Y0A3,2402849
-82.9827333,42.3162663,321016393,9135116,Shoppers Drug Mart #1120,3970 Seminole Street,,Windsor,N8Y4T2,2405553
-83.0299025,42.3162636,321013746,5697999,Neighbourhood Drug Store,493 Wyandotte Street East,,Windsor,N9A3H8,2424177
-83.0396178,42.3162533,321016888,9563475,Downtown Windsor Pharmacy,100 Park Street West,,Windsor,N9A7A5,2420801
-82.9305728,42.3153556,321013428,5176917,Eastown Pharmacy,2050 Lauzon Road,,Windsor,N8T2Z3,2380801
-83.0168013,42.3152194,321015115,7586515,Medica Pharmacy,1210 Erie Street East,,Windsor,N9A3Z5,2429889
-82.9349381,42.3149703,321014746,7112590,Shoppers Drug Mart #761,7720 Tecumseh Road East,,Windsor,N8T1E9,2392801
-82.8665818,42.3146877,321011472,1052835,Loblaw Pharmacy # 573,400 Manning Road,,Windsor,N8N4Z4,2387681
-83.0015484,42.3145442,321013882,5923637,Shoppers Simply Pharmacy,1270 Walker Road,,Windsor,N8Y4T4,2378673
-82.9432623,42.3145363,321013515,5325098,Wal-Mart Pharmacy,7100 Tecumseh Road East,,Windsor,N8T1E6,2281857
-83.0529155,42.314235,321016963,9609872,Healthfirst Pharmacy,1200 University Avenue West,,Windsor,N9A5S7,2274673
-83.036292,42.3140518,321017144,9731917,Shoppers Drug Mart #1101,600 Ouellette Avenue,,Windsor,N9A6Z3,2358977
-83.0024759,42.3138061,321015450,8060233,Family Health Pharm-Novacare,3A-1275 Walker Road,,Windsor,N8Y4X9,2350433
-83.0520117,42.3136626,321013027,4484917,Canadian Add. Treatm. Phcy. Lp,1101 University Avenue West,,Windsor,N9A5T1,2370753
-82.9004852,42.3133067,321012985,4407430,Shoppers Drug Mart #1118,11500 Tecumseh Road,,Windsor,N8N1L7,2397537
-82.8712927,42.3131433,321015998,8710031,Tmc Pharmacy,100-13278 Tecumseh Road East,,Tecumseh,N8N3T6,2447569
-83.0403987,42.3130378,321013276,4952395,Church Street Pharmacy,366 Wyandotte Street West,,Windsor,N9A5X2,2294321
-82.9016744,42.312944,321014757,7121232,Banwell Pharmacy,11400 Tecumseh Road East,,Windsor,N8N1L7,2366753
-83.0411115,42.3128475,321013051,4531812,Rose City Pharmacy,402 Wyandotte Street West,,Windsor,N9A5X4,2326993
-83.0034524,42.3128157,321016462,9193151,Shoppers Drug Mart #1124,100-2109 Ottawa Street,,Windsor,N8Y1R8,2361905
-82.8729505,42.3125783,321012743,3966033,Tecumseh Pharmasave,1-13126 Tecumseh Road East,,Tecumseh,N8N3T4,2367489
-83.0352596,42.3124813,321012420,32707,Trinity Pharmacy,754 Ouellette Avenue,,Windsor,N9A1C2,2303345
-83.0347472,42.3117593,321015851,8536916,Health Gate Pharmacy,810 Ouellette Avenue,,Windsor,N9A6Z1,2356241
-82.9385522,42.3117279,321013052,4532456,Loblaw Pharmacy # 529,7201 Tecumseh Road East,,Windsor,N8T3K4,2415249
-82.8684269,42.3115359,321013744,5694153,Shoppers Drug Mart #1126,1-500 Manning Road,Rr #1,Tecumseh,N8N5H3,2378993
-82.8969853,42.3111452,321011832,1702679,IDA Tlc Pharmacy,11811 Tecumseh Road East,,Tecumseh,N8N1L8,2439889
-82.9511627,42.3111287,321016912,9578316,Jefferson Pharmacy,101-6160 Tecumseh Road East,,Windsor,N8T1E6,2383809
-82.9423369,42.3108815,321015921,8614993,Parkway Medical Pharmacy,6711 Tecumseh Road East,,Windsor,N8T3K7,2293233
-83.0095907,42.3106599,321015555,8188230,Ottawa Street Pharmacy,1535 Ottawa Street,,Windsor,N8X2G3,2311057
-82.8712086,42.3103047,321014735,7100870,Tecumseh Pharmacy Plus,13390 Lanoue Street,,Windsor,N8N5E1,2418769
-83.0108032,42.3101819,321015132,7603471,Grace Pharmacy,1407 Ottawa Street,,Windsor,N8X2G1,2442353
-82.944347,42.3099918,321012062,2357835,Roseville Medical Pharmacy Ltd,2525 Roseville Garden Drive,,Windsor,N8T3J8,2409089
-83.0315031,42.3096379,321013085,4587593,Erie Health & Wellness Phrmacy,101 Erie Street East,,Windsor,N9A3W6,2391745
-82.9654231,42.3095024,321013302,4980550,Shoppers Drug Mart #1112,5050 Tecumseh Road East,,Windsor,N8T1C1,2330609
-83.0311471,42.3083049,321012884,4235474,We Care Pharmacy,1030 Ouellette Avenue,,Windsor,N9A1E1,2331121
-82.9589152,42.3082797,321012722,3922633,Central Drug Mart,501-5415 Tecumseh Road East,,Windsor,N8T1C5,2383345
-83.0305319,42.3082596,321016790,950153,Goyeau Pharmacy Inc,1078 Goyeau Street,,Windsor,N9A1J1,2426641
-83.017572,42.3078168,321012131,2562952,Healthtrust Pharmacy,871 Ottawa Street,,Windsor,N8X2C9,2413345
-82.9634674,42.3077779,321017282,9877412,Westminster IDA Prscrptn Cntre,5115 Tecumseh Road East,,Windsor,N8T1C2,2357377
-82.8670303,42.3073592,321015919,8610194,Beachside Pharmacy,16-18 Amy Croft Drive,,Lakeshore,N9K0A1,2418833
-83.0328186,42.3072688,321015165,7649672,Aegis Pharmacy,1083 Ouellette Avenue,,Windsor,N9A4J8,2347953
-82.9410604,42.307131,321015685,8344918,Family Health Pharmacy,6720 Hawthorne Drive,,Windsor,N8T1J9,2422641
-83.0555267,42.3070964,321016647,9351113,Shoppers Drug Mart #1107,1675 Wyandotte Street West,,Windsor,N9B1H8,2393377
-83.0326209,42.3069306,321013077,4575436,Ouellette Avenue Pharmacy,1103 Ouellette Avenue,,Windsor,N9A4K1,2298161
-82.8676371,42.3065661,321013150,4701790,Sobeys Pharmacy #7216,19 Amy Croft Drive,,Windsor,N9K1C7,2274097
-82.9138322,42.3061583,321012942,4332234,Community Care Pharmacy,3095 Forest Glade Drive,,Windsor,N8R1W6,2294753
-83.0055439,42.3059785,321011966,2105876,Lincoln Road Pharmacy Limited,1574 Lincoln Road,,Windsor,N8Y2J4,2337489
-82.913525,42.3055214,321011759,1531275,Forest Glade Phacmacy,3145 Forest Glade Drive,,Windsor,N8R1W6,2421105
-83.0663346,42.3053576,321013034,4495013,Student Centre Pharmacy,401 Sunset Boulevard,University Of Windsor,Windsor,N9B3P4,2259265
-82.5475875,42.3049267,321013797,5774799,Healthpoint Pharmacy,7034 Tecumseh Road,,Pointes Aux Roches,N0R1N0,2317473
-83.0314569,42.3049086,321014143,6261190,Rexall #8124,1215 Ouellette Avenue,,Windsor,N8X1J3,2328129
-82.9786333,42.3042431,321015298,784716,Central Mall Drug Mart,3691 Tecumseh Road East,,Windsor,N8W1H8,2322177
-83.0270447,42.3039583,321015419,8016078,Windsor Avenue Pharmacy,1329 Windsor Avenue,,Windsor,N8X3L8,2365105
-82.9861447,42.303654,321011931,1993551,Hunters Pharmacy,3019 Tecumseh Road East,,Windsor,N8W1G8,2352001
-82.8215669,42.3026525,321014627,6963477,Oasis Pharmacy,140B-486 Advance Boulevard,,Tecumseh,N8N5G8,2420081
-82.9961529,42.3025892,321015322,7878790,Aegis Pharmacy,1883 Turner Road,,Windsor,N8W3K2,2368769
-82.9927775,42.3022203,321017117,9713232,Carerx Windsor East,100-2425 Tecumseh Road East,,Windsor,N8W1E6,2391569
-83.0284059,42.3017421,321015811,84946,O'Town Pharmacy,102-1428 Ouellette Avenue,,Windsor,N8X1K4,2264481
-82.9924514,42.3015354,321016852,9541711,Royal Drugs,170-2224 Walker Road,,Windsor,N8W5L7,2259633
-83.0753504,42.3013447,321013371,509239,Sandwich Pharmacy,3211 Sandwich Street,,Windsor,N9C1A9,2434449
-83.0282031,42.3013192,321014146,6265034,Rexall #8128,1454 Ouellette Avenue,,Windsor,N8X1K3,2358177
-82.9989749,42.301202,321012297,2984293,IDA Prescription Centre,1909 Tecumseh Road East,,Windsor,N8W1C9,2375249
-83.0063136,42.3003284,321016682,9380555,Ziter Pharmacy,1290 Tecumseh Road East,,Windsor,N8W1B6,2289201
-83.0076179,42.3001601,321012232,2813833,Tamimi Healthcare Pharmacy Ltd,1190 Tecumseh RoadEast,,Windsor,N8W1B4,2265585
-83.01222,42.2992833,321012201,2745033,Parent Avenue Medical Pharmcy,860 Tecumseh Road East,,Windsor,N8X2S5,2393841
-83.0161809,42.2987687,321013566,5397714,Shoppers Drug Mart #1132,500 Tecumseh Road East,,Windsor,N8X2S2,2409649
-83.0269716,42.2980703,321016203,8946518,Medical Centre Pharmacy,110-1591 Ouellette Avenue,,Windsor,N8X1K5,2368737
-82.9523473,42.2976268,321012967,4375713,Fontainebleu Pharmacy,2901 Grandview Avenue,,Windsor,N8T2L5,2340817
-83.0173282,42.29738,321013346,5057234,Clinix + Pharmacy,3-475 Tecumseh Road East,,Windsor,N8X4W5,2329121
-83.021982,42.2972343,321016308,9060516,Elite Drug Mart,250 Tecumseh Road East,,Windsor,N8X2R3,2290481
-82.7503021,42.2960706,321013815,5797836,Lakeshore Pharmacy,1303 County Road 22,,Belle River,N0R1A0,2356209
-83.0474528,42.2959677,321015682,8342359,Family Health Pharmacy West,1604 Tecumseh Road West,,Windsor,N9B1T8,2290081
-83.0161631,42.2954612,321012921,4302793,Howard Medical Pharmacy,2285 Howard Avenue,,Windsor,N8X3V2,2356961
-83.0498334,42.2947715,321014799,7180757,West Tecumseh Pharmacy,1800 Tecumseh Road West,,Windsor,N9B3T2,2310977
-82.7088869,42.2936579,321014684,7035790,Brady's Drug Store,190 Chisholm Street,,Belle River,N0R1A0,2290769
-82.7047919,42.2932631,321015309,7865679,Brhc Pharmacy,467 Notre Dame Street,,Belle River,N0R1A0,2268705
-82.7072462,42.2929135,321013007,4446996,Belle River Pharmasave,520 Notre Dame Street,P.O. Bx 430,Belle River,N0R1A0,2282273
-82.9426227,42.2927107,321017145,9732435,Carerx Windsor,304-3215 Jefferson Boulevard,,Windsor,N8T2W7,2306433
