X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,COMMUNITY,POSTAL_CODE,OBJECTID,FORMATTED_ADDRESS
-81.6351359,44.1765014,321011840,1738631,Gordon Pharmasave,767 Queen Street,,Kincardine,N2Z2Z4,2367329,,"767 Queen St, Kincardine, ON N2Z 2Y2, Canada"
-81.6150634,44.1762145,321014906,7305677,Shoppers Drug Mart #1420,781 Broadway Street,,Kincardine,N2Z2G1,2366689,,"781 Broadway St, Kincardine, ON N2Z 2G1, Canada"
-77.3915391,44.1758284,321012468,335337,Metro Pharmacy #521,110 North Front Street,,Belleville,K8P3B6,2275105,,"110 N Front St, Belleville, ON K8P 0A6, Canada"
-77.3537167,44.1692424,321015737,8401712,Pharmasave,66-470 Dundas Street East,,Belleville,K8N1G1,2283473,,"470 Dundas St E #66, Belleville, ON K8N 1G1, Canada"
-77.3583639,44.1692185,321012113,2517574,Kelly's Drug Store,411 Bridge Street East,,Belleville,K8N1P7,2270737,,"411 Bridge St E, Belleville, ON K8N 1P7, Canada"
-80.3924295,44.1685824,321016312,9065316,Dundalk Pharmacy & Homecare,55 Proton Street North,,Dundalk,N0C1B0,2393633,,"55 Proton St N, Dundalk, ON N0C 1B0, Canada"
-77.3891026,44.1682087,321016557,9278792,Healthy Fy Pharmacy,44 Moira Street West,,Belleville,K8P1S3,2333041,,"44 Moira St W, Belleville, ON K8P 1S3, Canada"
-77.3537728,44.1679484,321012759,3999338,Food Basics Pharmacy #524,470 Dundas Street East,,Belleville,K8N1E9,2321761,,"470 Dundas St E, Belleville, ON K8N 1G1, Canada"
-77.3541092,44.1676393,321012644,3727435,Bay View Pharmacy,450 Dundas Street East,Unit 3,Belleville,K8N1E9,2306513,,"450 Dundas St E #3, Belleville, ON K8N 1E9, Canada"
-77.3578326,44.1669248,321011872,1834439,The Drugstore Pharmacy #4097,400 Dundas Street East,,Belleville,K8N1E8,2422177,,"400 Dundas St E, Belleville, ON K8N 1E8, Canada"
-77.3570262,44.1655184,321016766,9466311,Shoppers Drug Mart #1309,405 Dundas Street East,,Belleville,K8N1E7,2366321,,"405 Dundas St E, Belleville, ON K8N 1E7, Canada"
-77.3642512,44.1642621,321016806,9518355,Remedy's Rx,101-274 Dundas Street East,,Belleville,K8N1E6,2381937,,"Parking lot, 274 Dundas St E #101, Belleville, ON K8N 1E6, Canada"
-77.3845348,44.1640785,321013639,5518674,Village Pharmacy,B-216 Front Street,,Belleville,K8N2Z2,2417681,,"216 Front St b, Belleville, ON K8N 2Z2, Canada"
-77.3693607,44.1632136,321011983,2153038,Dundas Medical Pharmacy,210 Dundas Street East,,Belleville,K8N5G8,2292033,,"Belleville Medical Arts Building, 210 Dundas St E, Belleville, ON K8N 1E2, Canada"
-77.3693392,44.1630712,321014164,6292754,Rexall #8160,104-210 Dundas Street East,,Belleville,K8N5G8,2428353,,"210 Dundas St E #104, Belleville, ON K8N 5G8, Canada"
-79.8245264,44.1617016,321011914,1952710,Wal-Mart Pharmacy,30 Dunham Drive,,Alliston,L9R0G1,2361297,,"30 Dunham Drive, Alliston, ON L9R 0G1, Canada"
-77.3721659,44.1615399,321014057,6147797,Rexall Pharma Plus #2253,173 Dundas Street East,,Belleville,K8N1C9,2366193,,"173 Dundas St E, Belleville, ON K8N 3N2, Canada"
-77.3800356,44.1610487,321013676,5580114,Canadian Drug Mart,2-59 Dundas Street East,,Belleville,K8N3B8,2369617,,"59 Dundas St E #2, Belleville, ON K8N 1B6, Canada"
-77.3860791,44.1605659,321016720,9414476,Medical Tree Phcy Belleville,2 Dundas Street West,,Belleville,K8P1A1,2348897,,"2 Dundas St W, Belleville, ON K8P 1A1, Canada"
-77.3979769,44.1603393,321012570,3572556,Pharma Xpress,161 Bridge Street West,,Belleville,K8P1K2,2346641,,"161 Bridge St W, Belleville, ON K8P 1K2, Canada"
-77.3989756,44.1589905,321012689,3839635,Shoppers Drug Mart #987,150 Sidney Street,,Belleville,K8P5E2,2260689,,"150 Sidney St, Belleville, ON K8P 5L6, Canada"
-80.9978395,44.1587922,321013297,4976832,Wal-Mart Pharmacy,1100-10th Street,,Hanover,N4N3B8,2267073,,"1100 10th St, Hanover, ON N4N 3B8, Canada"
-81.0080803,44.1563621,321011963,2098278,Loblaw Pharmacy #4098,832 Tenth Street,,Hanover,N4N1S3,2406801,,"832 10th St, Hanover, ON N4N 1S3, Canada"
-81.0048003,44.1550721,321013564,5396555,Shoppers Drug Mart #1418,895 10th Street,,Hanover,N4N1S4,2271537,,"895 10th St, Hanover, ON N4N 1S4, Canada"
-79.8661675,44.1543305,321014531,6830799,Shoppers Drug Mart # 972,67 Victoria Street East,,Alliston,L9R1L5,2270897,,"67 Victoria St E, Alliston, ON L9R 1L5, Canada"
-79.8704655,44.1538055,321014093,6193996,Windsor House Pharmacy,2-36 Victoria Street West,,Alliston,L9R1S8,2270881,,"36 Victoria St W Unit 2, Alliston, ON L9R 1S8, Canada"
-79.8702582,44.1535389,321016688,9384070,Wrays Pharmacy,33 Victoria Street West,Po Box 220,Alliston,L9R1S9,2424241,,"33 Victoria St W, Alliston, ON L9R 1S9, Canada"
-79.8726207,44.153456,321014716,7072598,Millpond Family Pharmacy,102-106 Victoria Street West,,Alliston,L9R1L7,2377729,,"106 Victoria St W #102, Alliston, ON L9R 1Y7, Canada"
-81.0264131,44.1524623,321014005,6085194,Rexall #1669,342 Tenth Street,,Hanover,N4N1P4,2417441,,"342 10th St, Hanover, ON N4N 1P4, Canada"
-81.0270612,44.1520678,321016435,9171175,Shannon IDA Pharmacy,319 10th Street,,Hanover,N4N1P1,2396897,,"319 10th St, Hanover, ON N4N 1P1, Canada"
-78.4487921,44.1506945,321015311,7868435,Millbrook Pharmacy,8 King Street East,,Millbrook,L0A1G0,2440049,,"8 King St E, Millbrook, ON L0A 1G0, Canada"
-79.8794346,44.1505233,321012826,4136036,Drugstore Pharmacy #509,30 King Street South,,Alliston,L9R1H6,2274129,,"30 King St S, Alliston, ON L9R 1H6, Canada"
-79.8594815,44.1500468,321014329,6544590,Alliston Remedy's Rx Pharmacy,40-180 Parsons Road,,Alliston,L9R1E8,2325473,,"180 Parsons Rd unit #40, Alliston, ON L9R 1E8, Canada"
-79.8859983,44.1469313,321014067,6155590,Rexall,149 Young Street,,Alliston,L9R2A9,2292689,,"149 Young St, Alliston, ON L9R 2A9, Canada"
-81.0294397,44.1417426,321017075,9686351,Hanover Pharmacy,101-118 7th Avenue,,Hanover,N4N2G9,2419121,,"118 7th Ave #101, Hanover, ON N4N 1N1, Canada"
-77.3843059,44.1397121,321015079,7537999,Rossmore Pharmacy,5503 Highway 62 South,,Belleville,K8N0L5,2438769,,"5503 ON-62, Belleville, ON K8N 4Z7, Canada"
-79.3083268,44.1369287,321012473,3369312,Ben's Pharmacy,19161 Centre Street,,Mount Albert,L0G1M0,2311617,,"19161 Centre St, East Gwillimbury, ON L0G 1M0, Canada"
-79.449687,44.1367763,321016569,9288914,Queensville Pharmacy,2-20415 Leslie Street,,Queensville,L0G1R0,2280161,,"20415 Leslie St unit 2, East Gwillimbury, ON L0G 1R0, Canada"
-81.1489674,44.1334889,321014555,6866215,Pellows Pharmacy,232 Durham Street East,,Walkerton,N0G2V0,2343505,,"232 Durham St E, Walkerton, ON N0G 2V0, Canada"
-81.1477181,44.1328024,321014438,6707913,Brown's Guardian Pharmacy,331 Durham Street Po Bx 969,,Walkerton,N0G2V0,2437521,,"331 Durham St E, Walkerton, ON N0G 2V0, Canada"
-79.566728,44.1255071,321012845,4161999,Pharmasave 9717,6A 305 Barrie Street,,Bradford,L3Z2B1,2437505,,"North Bradford Square, 305 Barrie St #6a, Bradford, ON L3Z 2B7, Canada"
-79.5593855,44.1157523,321013419,5163495,Simcoe Square Pharmacy,9-157 Holland Street East,,Bradford,L3Z2B2,2281969,,"157 Holland St E #9, Bradford, ON L3Z 3G8, Canada"
-79.5609112,44.1155134,321015843,8527310,Bradford Central Pharmacy,107 Holland Street East,Po Box 1765 Stn Main,Bradford,L3Z2B8,2293553,,"PROFESSIONAL BUILDING, 107 Holland St E, Bradford, ON L3Z 2B9, Canada"
-79.5646477,44.1148965,321013971,6044755,Bradford Centre Pharmacy,21 Barrie Street,,Bradford,L3Z2B3,2274113,,"21 Barrie St, Bradford, ON L3Z, Canada"
-79.5618987,44.114766,321014893,7291593,Bradford Medex Pharmacy,80 Holland Street East,,Bradford,L3Z2B8,2335201,,"80 Holland St E, Bradford, ON L3Z 2B8, Canada"
-79.5638049,44.1142737,321015276,7817035,Bradford Health Care Pharmacy,26 Holland Street East,,Bradford,L3Z1X2,2413137,,"26 Holland St E, Bradford, ON L3Z 1B1, Canada"
-79.5661066,44.1142327,321016975,9618513,Milan Pharmacy,37 Holland Street West,,Bradford,L3Z2B9,2268257,,"37 Holland St W, Bradford, ON L3Z 2B9, Canada"
-79.5664864,44.1136498,321015702,83661,Northern Drugs Bradford,54 Holland Street West,Po Box 1487,Bradford,L3Z2B8,2391729,,"54 Holland St W, Bradford, ON L3Z 2A7, Canada"
-79.5693769,44.1124258,321016175,8914311,Shoppers Drug Mart #696,140 Holland Street West,,Bradford,L3Z1B0,2367137,,"140 Holland St W, Bradford West Gwillimbury, ON L3Z 1R7, Canada"
-79.597714,44.1101454,321011743,1497678,Wal-Mart Pharmacy,545 Holland Street West,,Bradford,L3Z0C1,2443377,,"545 Holland St W, Bradford, ON L3Z 0C1, Canada"
-79.5909788,44.108836,321014062,6152076,Rexall #2303,461 Holland Street West,Bldg 0,Bradford,L3Z0C1,2310801,,"461 Holland St W bldg 0, Bradford, ON L3Z 0J2, Canada"
-79.5864809,44.1085723,321012209,2756752,Pharmalink IDA Phamracy,2-456 Holland Street West,,Bradford,L3Z0G1,2348545,,"456 Holland St W #2, Bradford, ON L3Z 0G1, Canada"
-79.5915055,44.1078555,321014784,7158158,Holland Street Pharmacy,B3-484 Holland Street West,,Bradford,L3Z0A2,2447905,,"484 Holland St W B3, Bradford, ON L3Z 0A2, Canada"
-79.1226558,44.1077471,321015840,852438,Pharmasave Uxbridge Med Pharm,Suite1B 29 Toronto Street South,,Uxbridge,L9P1V9,2316273,,"29 Toronto St S, Uxbridge, ON L9P 1P3, Canada"
-79.5930408,44.1073121,321016586,9308830,Shoppers Drug Mart #8871,504 Holland Street West,,Bradford,L3Z0A2,2417457,,"504 Holland St W, Bradford, ON L3Z 0A2, Canada"
-78.8206591,44.1072065,321013824,5822791,Wellness Sheild,14020 Old Scugog Road,,Blackstock,L0B1B0,2319953,,"14020 Old Scugog Rd, Blackstock, ON L0B 1B0, Canada"
-77.5842892,44.1064315,321016131,8865677,Wellmed Pharmacy,284 Front Street,,Trenton,K8V4P3,2283713,,"284 Front St, Trenton, ON K8V 4P3, Canada"
-79.5916843,44.1056649,321012550,3529033,Loblaw Pharmacy #505,500 Holland,,Bradford,L3Z0A2,2334705,,"500 Holland St W, Bradford, ON L3Z 0A2, Canada"
-79.4412448,44.1053121,321013049,4528915,Sharon Pharmacy,19101 Leslie Street,,East Gwillimbury,L0G1V0,2432865,,"19101 Leslie St, East Gwillimbury, ON L0G 1V0, Canada"
-77.5577465,44.1051288,321016580,9302355,Trent Community Pharmacy,266 Dundas Street East,,Trenton,K8V5Z9,2353521,,"266 Dundas St E, Trenton, ON K8V 1M2, Canada"
-78.9443111,44.1049551,321015080,7539595,Port Perry Pharmacy,209 Queen Street,,Port Perry,L9L1B9,2406785,,"209 Queen St, Port Perry, ON L9L 1B9, Canada"
-77.5690588,44.1044723,321013957,6027596,Rexall #1008,109 Dundas Street East,,Trenton,K8V1L1,2258257,,"109 Dundas St E, Trenton, ON K8V 1J2, Canada"
-78.953846,44.1041385,321016009,8721993,Durham Pharmacy,462 Paxton Street,,Port Perry,L9L1L9,2307009,,"Medical Associates Building, 462 Paxton St, Port Perry, ON L9L 1M1, Canada"
-77.5733573,44.1038348,321015429,8035798,Trenton Pharmacy,64 Ontario Street,,Trenton,K8V6H9,2390657,,"64 Ontario St, Quinte West, ON K8V 6H9, Canada"
-77.5539813,44.1038091,321012685,3826275,Loblaw Pharmacy 4106,293 Dundas Street East,,Trenton,K8V1M1,2399889,,"293 Dundas St E, Trenton, ON K8V 1M1, Canada"
-78.9372777,44.1028456,321015789,8465555,Port Perry Remedy's Rx,1893 Scugog Street,,Port Perry,L9L1H9,2428081,,"1893 Scugog St, Port Perry, ON L9L 1H7, Canada"
-79.492656,44.1028061,321014741,7107472,Hollands Family Pharmacy,5-19466 Yonge Street,,Holland Landing,L9N1M6,2278929,,"19466 Yonge St Unit 5, Holland Landing, ON L9N 1B9, Canada"
-79.1278463,44.1023102,321016285,9043910,Pharmasave Oak Tree Med Phcy,1-4B Campbell Drive,,Uxbridge,L9P1R5,2408465,,"4b Campbell Dr Unit 1, Uxbridge, ON L9P 1S4, Canada"
-78.9389934,44.1016147,321013449,5206831,Phmcy Associates Of Port Perry,B-11 Water Street,,Port Perry,L9L1H9,2284737,,"11 Water St Unit B, Port Perry, ON L9L 1H9, Canada"
-78.9409918,44.1012153,321013501,5303753,Shoppers Drug Mart #1018,1865 Scugog Street,,Port Perry,L9L1J3,2339633,,"1865 Scugog St, Port Perry, ON L9L 1J3, Canada"
-77.5769863,44.100745,321012732,3941710,Canadian Drug Mart,74 Dundas Street West,,Trenton,K8V3P3,2399345,,"74 Dundas St W, Trenton, ON K8V 3P3, Canada"
-77.5766571,44.1003731,321016472,9203177,Shoppers Drug Mart #619,83 Dundas Street West,,Trenton,K8V3P4,2369137,,"83 Dundas St W, Trenton, ON K8V 3P4, Canada"
-78.6276914,44.0998363,321014677,7027273,Pontypool Pharmacy,229 John Street,,Pontypool,L0A1K0,2395329,,"229 John St, Kawartha Lakes, ON L0A 1K0, Canada"
-77.5760298,44.0996415,321015054,7512596,Trent Drug Mart,31 Quinte Street,Units 2-4,Trenton,K8V3S7,2421665,,"31 Quinte St, Quinte West, ON K8V 3S7, Canada"
-77.5768944,44.0982744,321012580,3585472,Metro Pharmacy #532,53 Quinte Street,,Trenton,K8V3S8,2367841,,"53 Quinte St, Quinte West, ON K8V 3S8, Canada"
-79.4731535,44.0981403,321014957,7389079,Healthshield Ph-Holland Lnding,2-45 Grist Mill Road,,Holland Landing,L9N1M7,2328289,,"45 Grist Mill Rd Unit 2, Holland Landing, ON L9N 1M7, Canada"
-77.5876,44.0974637,321013776,5747597,Pharmasave #9789,4-290 Dundas Street West,,Trenton,K8V3R9,2296753,,"290 Dundas St W #4, Trenton, ON K8V 3S1, Canada"
-79.1293577,44.0967108,321013298,4977555,Shoppers Drug Mart #931,232 Toronto Street South,,Uxbridge,L9P0C4,2300241,,"232 Toronto St S, Uxbridge, ON L9P 0C4, Canada"
-79.1277279,44.0962751,321014109,6213518,Rexall #6929,Unit C-2 Elgin Park Drive,,Uxbridge,L9P0B1,2350321,,"2 Elgin Park Dr C, Uxbridge, ON L9P 0B1, Canada"
-78.9437807,44.0946822,321017243,9794190,Port Perry Pharmasave,3-14500 Simcoe Street,,Port Perry,L9L1V4,2430753,,"14500 Simcoe St #3, Port Perry, ON L9L 1V4, Canada"
-77.5956652,44.0946566,321014941,7355471,Dundas Quinte Pharmacy,469-B Dundas Street West,,Trenton,K8V3S4,2309505,,"469 Dundas St W, Trenton, ON K8V 6C4, Canada"
-78.9639581,44.0946169,321012202,2747479,Wal-Mart Pharmacy,1535 Highway 7A,,Port Perry,L9L1B5,2330625,,"1535 ON-7A, Port Perry, ON L9L 0C3, Canada"
-79.1318962,44.091874,321015273,7808072,Trail Capital Pharmacy,A35-2 Douglas Road,,Uxbridge,L9P1S9,2327713,,"2 Douglas Rd unit a35, Uxbridge, ON L9P 1S9, Canada"
-80.2090663,44.0903414,321016631,9343338,Pharmasave Shelburne Pharmacy,105-303 Col. Philips Drive,,Shelburne,L9V3X7,2350849,,"303 Col Phillips Dr #105, Shelburne, ON L0N 1S1, Canada"
-79.1306833,44.089793,321011722,1429154,Drugstore Pharmacy #552,323 Toronto Street South,,Uxbridge,L9P1N2,2389841,,"Zehrs, 323 Toronto St S, Uxbridge, ON L9P 1N2, Canada"
-79.6761612,44.0888881,321016838,9534676,Bond Head Pharmacy,2914 County Road 27,Po Box 241,Bond Head,L0G1B0,2282289,,"2914 Simcoe County Rd 27, Bond Head, ON L0G 1B0, Canada"
-78.321141,44.088355,321015747,8418198,Bewdley Pharmacy,7147 Lake Street,,Bewdley,K0L1E0,2395809,,"7147 Lake St, Bewdley, ON K0L 1E0, Canada"
-79.1325659,44.0879272,321013873,5906273,Wal-Mart Pharmacy,6 Welwood Road,,Uxbridge,L9P1X4,2371601,,"6 Welwood Dr, Uxbridge, ON L9P 1Z7, Canada"
-77.5996561,44.087525,321012588,3602113,Wal-Mart Pharmacy,2nd Dug Hill Road,Rr#4,Trenton,K8V5P7,2287601,,
-80.1899823,44.0816988,321014985,7420757,Shelburne Town Pharmacy,103-712 Main Street East,,Shelburne,L9V2X4,2338513,,"712 Main St E #103, Shelburne, ON L9V 2Z4, Canada"
-80.1869904,44.0806909,321014142,6260832,Drugstore Pharmacy #4167,101 Second Line,,Shelburne,L9V3J4,2430353,,"101 2nd Line, Shelburne, ON L9V 3J4, Canada"
-79.7802345,44.0799664,321016184,8925078,Shoppers Drug Mart #1501,50 Main Street East,Po Box 517,Beeton,L0G1A0,2359921,,"50 Main St East, New Tecumseth, ON L0G 1A0, Canada"
-79.7858724,44.0788839,321014628,6965830,Bee Town Pharmacy,34 Main Street West,P.O. Box 310,Beeton,L0G1A0,2290625,,"34 Main St W, Beeton, ON L0G 1A0, Canada"
-80.2038073,44.0787208,321013057,4538833,Caravaggio IDA Drugs,128 Main Street East,Po Bx 910,Shelburne,L9V3K5,2317249,,"128 Main St E, Horning's Mills, ON L0N 1J0, Canada"
-79.7843606,44.0787084,321014535,6842312,Beeton Pharmacy,1 Main Street West,,Beeton,L0G1A0,2425953,,"1 Main St W, Beeton, ON L0G 1A0, Canada"
-79.4827385,44.0748082,321015591,8237393,Shoppers Drug Mart #1452,18293 Yonge Street,,East Gwillimbury,L9N0A2,2270353,,"18293 Yonge St, East Gwillimbury, ON L9N 0A2, Canada"
-79.4818979,44.0731891,321013094,4608712,Elite Care Pharmacy,2-181 Green Lane East,,East Gwillimbury,L9N0C9,2272017,,"181 Green Ln E #2, East Gwillimbury, ON L9N 0C9, Canada"
-81.5794462,44.0715175,321016207,8949551,Ripley Pharmacy,32 Queen Street,,Ripley,N0G2R0,2306641,,"32 Queen St, Niagara-on-the-Lake, ON L0S 1J0, Canada"
-79.4349097,44.0714152,321017192,9762633,New Care Pharmacy,17730 Leslie Street,,Newmarket,L3Y3E4,2305153,,"17730 Leslie St, Newmarket, ON L3Y 4W4, Canada"
-79.4889152,44.0707844,321013787,5760198,Costco Pharmacy #510,18182 Yonge Street,,East Gwillimbury,L9N0J3,2370065,,"18182 Yonge St, East Gwillimbury, ON L9N 0J3, Canada"
-79.4862825,44.0698504,321011881,1875554,Loblaw Pharmacy,18120 Yonge Street,,Newmarket,L3Y8V1,2409041,,"18120 Yonge St, Newmarket, ON L9N 0J3, Canada"
-79.4316628,44.0680504,321016877,9553235,Shoppers Drug Mart #659,1111 Davis Drive Rural Route 5,,Newmarket,L3Y8X2,2350001,,"1111 Davis Dr, Newmarket, ON L3Y 8K3, Canada"
-79.4316628,44.0680504,321012461,3339596,Wal-Mart Pharmacy,1111 Davis Drive,,Newmarket,L3Y8X2,2404513,,"1111 Davis Dr, Newmarket, ON L3Y 8K3, Canada"
-79.4824252,44.06765,321016378,9121238,Taurus Drug Store,18-18025 Yonge Street,,Newmarket,L3Y8C9,2339505,,"18025 Yonge St #18, Newmarket, ON L3Y 8C9, Canada"
-79.4241641,44.066792,321017261,9808078,York Davis Compounding Phcy,7-47 Harry Walker Parkway South,,Newmarket,L3Y8T3,2414945,,"47 Harry Walker Pkwy S #7, Newmarket, ON L3Y 8T8, Canada"
-79.4313233,44.0664286,321012304,2996832,Metro Pharmacy #598,1111 Davis Drive,,Newmarket,L3Y2R9,2372193,,"1111 Davis Dr, Newmarket, ON L3Y 8K3, Canada"
-79.4856766,44.0662604,321014864,7251653,Wal-Mart Pharmacy,17940 Yonge Street,,Newmarket,L3Y8S4,2304961,,"17940 Yonge St, Newmarket, ON L3Y 8S4, Canada"
-79.4498484,44.0621577,321017057,9676111,York Davis Pharmacy,202-679 Davis Drive,,Newmarket,L3Y5G8,2293409,,"679 Davis Dr #202, Newmarket, ON L3Y 5G8, Canada"
-79.4480011,44.0617457,321013004,4445078,Medi-Mart Pharmacy,712 Davis Drive,,New Market,L3Y8C3,2307409,,"712 Davis Dr, Newmarket, ON L3Y 8C3, Canada"
-79.4523934,44.0614302,321015215,7731476,Optimum Pharmacy,103-615 Davis Drive,,Newmarket,L3Y2R2,2285089,,"615 Davis Dr Unit 103, Newmarket, ON L3Y 2R2, Canada"
-79.4563658,44.0605728,321015268,7806038,Dixon Medical Pharmacy,106-531 Davis Drive,,Newmarket,L3Y6P5,2274337,,"531 Davis Dr #106, Newmarket, ON L3Y 6P5, Canada"
-79.4810593,44.0602657,321011725,1438153,Total Health Pharmacy #125,17725 Yonge Street,,Newmarket,L3Y7C1,2296305,,"17725 Yonge St, Newmarket, ON L3Y 7C1, Canada"
-79.4527525,44.0602159,321013355,50704,Guardian At Southlake,596 Davis Drive,,Newmarket,L3Y2P9,2276401,,"596 Davis Dr, Newmarket, ON L3Y 2P9, Canada"
-79.4559919,44.0601021,321012667,3779478,Skycare Pharmacy,"540 Davis Drive Unit 1,2",,Newmarket,L3Y2P5,2315793,,"540 Davis Dr 1 2, Newmarket, ON L3Y 2P3, Canada"
-79.4280818,44.059533,321011943,2035915,York Pharmacy,#B-17215 Leslie Street,,Newmarket,L3Y8E4,2441009,,
-79.4673702,44.0580526,321017281,9840292,Davis Drive Pharmacy,291 Davis Drive,,Newmarket,L3Y2N6,2441713,,"291 Davis Dr, Newmarket, ON L3Y 2N6, Canada"
-79.471095,44.0565426,321013274,4950155,M.D. Care Pharmacy,4-200 Davis Drive,,Newmarket,L3Y2N4,2270225,,"200 Davis Dr Unit 4, Newmarket, ON L3Y 2N4, Canada"
-79.4299576,44.0558648,321013421,5164430,Holy Family Pharmacy,2-17120 Leslie Street,,Newmarket,L3Y8K7,2288865,,"17120 Leslie St #2, Newmarket, ON L3Y 8K7, Canada"
-79.4845343,44.0556379,321016566,9287318,Shoppers Drug Mart #660,B3-17600 Yonge Street,,Newmarket,L3Y4Z1,2283009,,"17600 Yonge St Unit #B3, Newmarket, ON L3Y 4Z1, Canada"
-79.475132,44.0545495,321013415,5153950,Newmarket Pharmacy,130 Davis Drive Unit 24,,Newmarket,L3Y2N1,2365841,,"130 Davis Dr #24, Newmarket, ON L3Y 2E9, Canada"
-79.4812828,44.0539389,321011678,137033,St George Medcare & Pharmacy,17480 Yonge Street Unit C2B,,Newmarket,L3Y8A7,2432225,,"17480 Yonge St c2b, Newmarket, ON L3Y 8A8, Canada"
-79.4785905,44.0537886,321016644,9350356,Shoppers Drug Mart #981,20 Davis Drive,,Newmartket,L3Y2M7,2261057,,"20 Davis Dr, Newmarket, ON L3Y 2M7, Canada"
-79.4572793,44.0534948,321017215,9772873,Robins Procare Pharmacy,191 Main Street South,,Newmarket,L3Y3Y9,2315857,,"191 Main St S, Newmarket, ON L3Y 3Y9, Canada"
-77.5930117,44.0531152,321016575,9296594,County Gate Pharmacy,21936 Loyalist Parkway,,Carrying Place,K0K1L0,2391057,,"21936 Loyalist Pkwy, Carrying Place, ON K0K 1L0, Canada"
-79.4817294,44.0497739,321013028,4486032,Canadian Add. Treatm. Phcy. Lp,8-17310 Yonge Street,,Newmarket,L3Y7R8,2316097,,"17310 Yonge St #8, Newmarket, ON L3Y 7S1, Canada"
-79.4359312,44.0462031,321012837,4150439,College Manor Phcy & Wellness,883 Mulock Drive,,Newmarket,L3Y8S3,2353761,,"883 Mulock Dr, Newmarket, ON L3Y 8H1, Canada"
-77.7219749,44.0428817,321015867,8548510,Drugstore Pharmacy #4287,155 Elizabeth Street,,Brighton,K0K1H0,2294513,,"155 Elizabeth St, Brighton, ON K0K 1H0, Canada"
-77.737998,44.042355,321013572,5404430,Brighton Remedy's Rx,24 Main Street,,Brighton,K0K2H0,2445569,,"24 Main St, Brighton, ON K0K 1H0, Canada"
-77.7372919,44.0419602,321013930,5991750,Rexall Pharma Plus #547,1 Main Street,,Brighton,K0K1H0,2363009,,"1 Main St, Brighton, ON K0K 1H0, Canada"
-77.7348971,44.0417269,321015636,8285072,Brighton Pharmachoice,19 Elizabeth Street,,Brighton,K0K1H0,2393649,,"19 Elizabeth St, Brighton, ON K0K, Canada, Canada"
-79.4515023,44.0415984,321015920,8611157,Cardinal Pharmacy,101-535 Mulock Drive,,Newmarket,L3Y5H2,2275041,,"535 Mulock Dr Suite #101, Newmarket, ON L3Y 5H2, Canada"
-79.475922,44.0408623,321014956,7388436,Healthshield Phar-Quaker Hill,16925 Yonge Street,,Newmarket,L3Y5Y1,2376529,,"16925 Yonge St, Newmarket, ON L3Y 5Y1, Canada"
-77.73737,44.040586,321015155,7635794,Brighton Clinic Pharmacy,46 Prince Edward Street,Units 4-5,Brighton,K0K1H0,2351681,,"46 Prince Edward St, Brighton, ON K0K 1H0, Canada"
